sg_uf,nm_municipio,nr_candidato,qt_votos_nominais,dt_carga
PR,PORTO RICO,22,1322,2022-11-25 18:45:37
PR,PORTO VITÓRIA,13,1032,2022-11-25 18:45:37
PR,PORTO VITÓRIA,22,1476,2022-11-25 18:45:37
PR,PRADO FERREIRA,13,1224,2022-11-25 18:45:37
PR,PRADO FERREIRA,22,1324,2022-11-25 18:45:37
PR,PRANCHITA,13,1552,2022-11-25 18:45:37
PR,PRANCHITA,22,2314,2022-11-25 18:45:37
PR,PRESIDENTE CASTELO BRANCO,13,1654,2022-11-25 18:45:37
PR,PRESIDENTE CASTELO BRANCO,22,1438,2022-11-25 18:45:37
PR,PRIMEIRO DE MAIO,13,2380,2022-11-25 18:45:37
PR,PRIMEIRO DE MAIO,22,4600,2022-11-25 18:45:37
PR,PRUDENTÓPOLIS,13,8309,2022-11-25 18:45:37
PR,PRUDENTÓPOLIS,22,22904,2022-11-25 18:45:37
PR,PÉROLA,13,2767,2022-11-25 18:45:37
PR,PÉROLA,22,4454,2022-11-25 18:45:37
PR,PÉROLA D'OESTE,13,1821,2022-11-25 18:45:37
PR,PÉROLA D'OESTE,22,2569,2022-11-25 18:45:37
PR,QUARTO CENTENÁRIO,13,1280,2022-11-25 18:45:37
PR,QUARTO CENTENÁRIO,22,1602,2022-11-25 18:45:37
PR,QUATIGUÁ,13,1842,2022-11-25 18:45:37
PR,QUATIGUÁ,22,3492,2022-11-25 18:45:37
PR,QUATRO BARRAS,13,4223,2022-11-25 18:45:37
PR,QUATRO BARRAS,22,9272,2022-11-25 18:45:37
PR,QUATRO PONTES,13,484,2022-11-25 18:45:37
PR,QUATRO PONTES,22,2790,2022-11-25 18:45:37
PR,QUEDAS DO IGUAÇU,13,7106,2022-11-25 18:45:37
PR,QUEDAS DO IGUAÇU,22,10962,2022-11-25 18:45:37
PR,QUERÊNCIA DO NORTE,13,3428,2022-11-25 18:45:37
PR,QUERÊNCIA DO NORTE,22,3018,2022-11-25 18:45:37
PR,QUINTA DO SOL,13,1683,2022-11-25 18:45:37
PR,QUINTA DO SOL,22,1677,2022-11-25 18:45:37
PR,QUITANDINHA,13,3600,2022-11-25 18:45:37
PR,QUITANDINHA,22,7648,2022-11-25 18:45:37
PR,RAMILÂNDIA,13,1433,2022-11-25 18:45:37
PR,RAMILÂNDIA,22,1260,2022-11-25 18:45:37
PR,RANCHO ALEGRE,13,997,2022-11-25 18:45:37
PR,RANCHO ALEGRE,22,1544,2022-11-25 18:45:37
PR,RANCHO ALEGRE D'OESTE,13,838,2022-11-25 18:45:37
PR,RANCHO ALEGRE D'OESTE,22,1056,2022-11-25 18:45:37
PR,REALEZA,13,4852,2022-11-25 18:45:37
PR,REALEZA,22,6634,2022-11-25 18:45:37
PR,REBOUÇAS,13,4479,2022-11-25 18:45:37
PR,REBOUÇAS,22,5249,2022-11-25 18:45:37
PR,RENASCENÇA,13,2178,2022-11-25 18:45:37
PR,RENASCENÇA,22,2142,2022-11-25 18:45:37
PR,RESERVA,13,6898,2022-11-25 18:45:37
PR,RESERVA,22,8576,2022-11-25 18:45:37
PR,RESERVA DO IGUAÇU,13,2515,2022-11-25 18:45:37
PR,RESERVA DO IGUAÇU,22,1543,2022-11-25 18:45:37
PR,RIBEIRÃO CLARO,13,3287,2022-11-25 18:45:37
PR,RIBEIRÃO CLARO,22,4118,2022-11-25 18:45:37
PR,RIBEIRÃO DO PINHAL,13,4397,2022-11-25 18:45:37
PR,RIBEIRÃO DO PINHAL,22,3336,2022-11-25 18:45:37
PR,RIO AZUL,13,3110,2022-11-25 18:45:37
PR,RIO AZUL,22,6104,2022-11-25 18:45:37
PR,RIO BOM,13,995,2022-11-25 18:45:37
PR,RIO BOM,22,1341,2022-11-25 18:45:37
PR,RIO BONITO DO IGUAÇU,13,5869,2022-11-25 18:45:37
PR,RIO BONITO DO IGUAÇU,22,2699,2022-11-25 18:45:37
PR,RIO BRANCO DO IVAÍ,13,1191,2022-11-25 18:45:37
PR,RIO BRANCO DO IVAÍ,22,1342,2022-11-25 18:45:37
PR,RIO BRANCO DO SUL,13,11075,2022-11-25 18:45:37
PR,RIO BRANCO DO SUL,22,10509,2022-11-25 18:45:37
PR,RIO NEGRO,13,5069,2022-11-25 18:45:37
PR,RIO NEGRO,22,14050,2022-11-25 18:45:37
PR,ROLÂNDIA,13,10797,2022-11-25 18:45:37
PR,ROLÂNDIA,22,27558,2022-11-25 18:45:37
PR,RONCADOR,13,3672,2022-11-25 18:45:37
PR,RONCADOR,22,3171,2022-11-25 18:45:37
PR,RONDON,13,2189,2022-11-25 18:45:37
PR,RONDON,22,3601,2022-11-25 18:45:37
PR,ROSÁRIO DO IVAÍ,13,1471,2022-11-25 18:45:37
PR,ROSÁRIO DO IVAÍ,22,1988,2022-11-25 18:45:37
PR,SABÁUDIA,13,1356,2022-11-25 18:45:37
PR,SABÁUDIA,22,3681,2022-11-25 18:45:37
PR,SALGADO FILHO,13,1452,2022-11-25 18:45:37
PR,SALGADO FILHO,22,1496,2022-11-25 18:45:37
PR,SALTO DO ITARARÉ,13,1748,2022-11-25 18:45:37
PR,SALTO DO ITARARÉ,22,1574,2022-11-25 18:45:37
PR,SALTO DO LONTRA,13,5557,2022-11-25 18:45:37
PR,SALTO DO LONTRA,22,3463,2022-11-25 18:45:37
PR,SANTA AMÉLIA,13,1075,2022-11-25 18:45:37
PR,SANTA AMÉLIA,22,1262,2022-11-25 18:45:37
PR,SANTA CECÍLIA DO PAVÃO,13,1109,2022-11-25 18:45:37
PR,SANTA CECÍLIA DO PAVÃO,22,1248,2022-11-25 18:45:37
PR,SANTA CRUZ DE MONTE CASTELO,13,2298,2022-11-25 18:45:37
PR,SANTA CRUZ DE MONTE CASTELO,22,2982,2022-11-25 18:45:37
PR,SANTA FÉ,13,2820,2022-11-25 18:45:37
PR,SANTA FÉ,22,4337,2022-11-25 18:45:37
PR,SANTA HELENA,13,6483,2022-11-25 18:45:37
PR,SANTA HELENA,22,10309,2022-11-25 18:45:37
PR,SANTA INÊS,13,774,2022-11-25 18:45:37
PR,SANTA INÊS,22,618,2022-11-25 18:45:37
PR,SANTA ISABEL DO IVAÍ,13,1900,2022-11-25 18:45:37
PR,SANTA ISABEL DO IVAÍ,22,3540,2022-11-25 18:45:37
PR,SANTA IZABEL DO OESTE,13,3524,2022-11-25 18:45:37
PR,SANTA IZABEL DO OESTE,22,3898,2022-11-25 18:45:37
PR,SANTA LÚCIA,13,1148,2022-11-25 18:45:37
PR,SANTA LÚCIA,22,1429,2022-11-25 18:45:37
PR,SANTA MARIA DO OESTE,13,3785,2022-11-25 18:45:37
PR,SANTA MARIA DO OESTE,22,2573,2022-11-25 18:45:37
PR,SANTA MARIANA,13,3462,2022-11-25 18:45:37
PR,SANTA MARIANA,22,3691,2022-11-25 18:45:37
PR,SANTA MÔNICA,13,1187,2022-11-25 18:45:37
PR,SANTA MÔNICA,22,971,2022-11-25 18:45:37
PR,SANTA TEREZA DO OESTE,13,2969,2022-11-25 18:45:37
PR,SANTA TEREZA DO OESTE,22,4469,2022-11-25 18:45:37
PR,SANTA TEREZINHA DE ITAIPU,13,4258,2022-11-25 18:45:37
PR,SANTA TEREZINHA DE ITAIPU,22,10322,2022-11-25 18:45:37
PR,SANTANA DO ITARARÉ,13,1858,2022-11-25 18:45:37
PR,SANTANA DO ITARARÉ,22,1678,2022-11-25 18:45:37
PR,SANTO ANTONIO DO CAIUÁ,13,1133,2022-11-25 18:45:37
PR,SANTO ANTONIO DO CAIUÁ,22,748,2022-11-25 18:45:37
PR,SANTO ANTÔNIO DA PLATINA,13,9169,2022-11-25 18:45:37
PR,SANTO ANTÔNIO DA PLATINA,22,16140,2022-11-25 18:45:37
PR,SANTO ANTÔNIO DO PARAÍSO,13,862,2022-11-25 18:45:37
PR,SANTO ANTÔNIO DO PARAÍSO,22,846,2022-11-25 18:45:37
PR,SANTO ANTÔNIO DO SUDOESTE,13,5984,2022-11-25 18:45:37
PR,SANTO ANTÔNIO DO SUDOESTE,22,6124,2022-11-25 18:45:37
PR,SANTO INÁCIO,13,1862,2022-11-25 18:45:37
PR,SANTO INÁCIO,22,1832,2022-11-25 18:45:37
PR,SAPOPEMA,13,2116,2022-11-25 18:45:37
PR,SAPOPEMA,22,1974,2022-11-25 18:45:37
PR,SARANDI,13,22685,2022-11-25 18:45:37
PR,SARANDI,22,29538,2022-11-25 18:45:37
PR,SAUDADE DO IGUAÇU,13,2334,2022-11-25 18:45:37
PR,SAUDADE DO IGUAÇU,22,1827,2022-11-25 18:45:37
PR,SENGÉS,13,4064,2022-11-25 18:45:37
PR,SENGÉS,22,6368,2022-11-25 18:45:37
PR,SERRANÓPOLIS DO IGUAÇU,13,1001,2022-11-25 18:45:37
PR,SERRANÓPOLIS DO IGUAÇU,22,2590,2022-11-25 18:45:37
PR,SERTANEJA,13,1571,2022-11-25 18:45:37
PR,SERTANEJA,22,2336,2022-11-25 18:45:37
PR,SERTANÓPOLIS,13,2887,2022-11-25 18:45:37
PR,SERTANÓPOLIS,22,7650,2022-11-25 18:45:37
PR,SIQUEIRA CAMPOS,13,5789,2022-11-25 18:45:37
PR,SIQUEIRA CAMPOS,22,6351,2022-11-25 18:45:37
PR,SULINA,13,1214,2022-11-25 18:45:37
PR,SULINA,22,1122,2022-11-25 18:45:37
PR,SÃO CARLOS DO IVAÍ,13,1669,2022-11-25 18:45:37
PR,SÃO CARLOS DO IVAÍ,22,2633,2022-11-25 18:45:37
PR,SÃO JERÔNIMO DA SERRA,13,3430,2022-11-25 18:45:37
PR,SÃO JERÔNIMO DA SERRA,22,2709,2022-11-25 18:45:37
PR,SÃO JORGE D'OESTE,13,2955,2022-11-25 18:45:37
PR,SÃO JORGE D'OESTE,22,3688,2022-11-25 18:45:37
PR,SÃO JORGE DO IVAÍ,13,1353,2022-11-25 18:45:37
PR,SÃO JORGE DO IVAÍ,22,2464,2022-11-25 18:45:37
PR,SÃO JORGE DO PATROCÍNIO,13,1607,2022-11-25 18:45:37
PR,SÃO JORGE DO PATROCÍNIO,22,2509,2022-11-25 18:45:37
PR,SÃO JOSÉ DA BOA VISTA,13,1331,2022-11-25 18:45:37
PR,SÃO JOSÉ DA BOA VISTA,22,2291,2022-11-25 18:45:37
PR,SÃO JOSÉ DAS PALMEIRAS,13,1447,2022-11-25 18:45:37
PR,SÃO JOSÉ DAS PALMEIRAS,22,1213,2022-11-25 18:45:37
PR,SÃO JOSÉ DOS PINHAIS,13,56655,2022-11-25 18:45:37
PR,SÃO JOSÉ DOS PINHAIS,22,111043,2022-11-25 18:45:37
PR,SÃO JOÃO,13,3172,2022-11-25 18:45:37
PR,SÃO JOÃO,22,4240,2022-11-25 18:45:37
PR,SÃO JOÃO DO CAIUÁ,13,2221,2022-11-25 18:45:37
PR,SÃO JOÃO DO CAIUÁ,22,1493,2022-11-25 18:45:37
PR,SÃO JOÃO DO IVAÍ,13,3406,2022-11-25 18:45:37
PR,SÃO JOÃO DO IVAÍ,22,3514,2022-11-25 18:45:37
PR,SÃO JOÃO DO TRIUNFO,13,5531,2022-11-25 18:45:37
PR,SÃO JOÃO DO TRIUNFO,22,3777,2022-11-25 18:45:37
PR,SÃO MANOEL DO PARANÁ,13,607,2022-11-25 18:45:37
PR,SÃO MANOEL DO PARANÁ,22,995,2022-11-25 18:45:37
PR,SÃO MATEUS DO SUL,13,12605,2022-11-25 18:45:37
PR,SÃO MATEUS DO SUL,22,14627,2022-11-25 18:45:37
PR,SÃO MIGUEL DO IGUAÇU,13,6344,2022-11-25 18:45:37
PR,SÃO MIGUEL DO IGUAÇU,22,11195,2022-11-25 18:45:37
PR,SÃO PEDRO DO IGUAÇU,13,1674,2022-11-25 18:45:37
PR,SÃO PEDRO DO IGUAÇU,22,2308,2022-11-25 18:45:37
PR,SÃO PEDRO DO IVAÍ,13,2281,2022-11-25 18:45:37
PR,SÃO PEDRO DO IVAÍ,22,3166,2022-11-25 18:45:37
PR,SÃO PEDRO DO PARANÁ,13,657,2022-11-25 18:45:37
PR,SÃO PEDRO DO PARANÁ,22,1323,2022-11-25 18:45:37
PR,SÃO SEBASTIÃO DA AMOREIRA,13,2644,2022-11-25 18:45:37
PR,SÃO SEBASTIÃO DA AMOREIRA,22,2584,2022-11-25 18:45:37
PR,SÃO TOMÉ,13,1327,2022-11-25 18:45:37
PR,SÃO TOMÉ,22,2317,2022-11-25 18:45:37
PR,TAMARANA,13,2514,2022-11-25 18:45:37
PR,TAMARANA,22,3773,2022-11-25 18:45:37
PR,TAMBOARA,13,1284,2022-11-25 18:45:37
PR,TAMBOARA,22,1928,2022-11-25 18:45:37
PR,TAPEJARA,13,3658,2022-11-25 18:45:37
PR,TAPEJARA,22,5738,2022-11-25 18:45:37
PR,TAPIRA,13,1646,2022-11-25 18:45:37
PR,TAPIRA,22,2026,2022-11-25 18:45:37
PR,TEIXEIRA SOARES,13,2569,2022-11-25 18:45:37
PR,TEIXEIRA SOARES,22,3720,2022-11-25 18:45:37
PR,TELÊMACO BORBA,13,16271,2022-11-25 18:45:37
PR,TELÊMACO BORBA,22,24430,2022-11-25 18:45:37
PR,TERRA BOA,13,3429,2022-11-25 18:45:37
PR,TERRA BOA,22,7072,2022-11-25 18:45:37
PR,TERRA RICA,13,3287,2022-11-25 18:45:37
PR,TERRA RICA,22,5807,2022-11-25 18:45:37
PR,TERRA ROXA,13,3240,2022-11-25 18:45:37
PR,TERRA ROXA,22,7636,2022-11-25 18:45:37
PR,TIBAGI,13,5499,2022-11-25 18:45:37
PR,TIBAGI,22,5660,2022-11-25 18:45:37
PR,TIJUCAS DO SUL,13,4136,2022-11-25 18:45:37
PR,TIJUCAS DO SUL,22,5466,2022-11-25 18:45:37
PR,TOLEDO,13,26548,2022-11-25 18:45:37
PR,TOLEDO,22,58445,2022-11-25 18:45:37
PR,TOMAZINA,13,2238,2022-11-25 18:45:37
PR,TOMAZINA,22,2837,2022-11-25 18:45:37
PR,TRÊS BARRAS DO PARANÁ,13,3072,2022-11-25 18:45:37
PR,TRÊS BARRAS DO PARANÁ,22,4217,2022-11-25 18:45:37
PR,TUNAS DO PARANÁ,13,1942,2022-11-25 18:45:37
PR,TUNAS DO PARANÁ,22,2109,2022-11-25 18:45:37
PR,TUNEIRAS DO OESTE,13,2024,2022-11-25 18:45:37
PR,TUNEIRAS DO OESTE,22,3328,2022-11-25 18:45:37
PR,TUPÃSSI,13,1379,2022-11-25 18:45:37
PR,TUPÃSSI,22,3696,2022-11-25 18:45:37
PR,TURVO,13,5418,2022-11-25 18:45:37
PR,TURVO,22,3815,2022-11-25 18:45:37
PR,UBIRATÃ,13,5287,2022-11-25 18:45:37
PR,UBIRATÃ,22,9854,2022-11-25 18:45:37
PR,UMUARAMA,13,18102,2022-11-25 18:45:37
PR,UMUARAMA,22,45768,2022-11-25 18:45:37
PR,UNIFLOR,13,929,2022-11-25 18:45:37
PR,UNIFLOR,22,832,2022-11-25 18:45:37
PR,UNIÃO DA VITÓRIA,13,11854,2022-11-25 18:45:37
PR,UNIÃO DA VITÓRIA,22,19295,2022-11-25 18:45:37
PR,URAÍ,13,2810,2022-11-25 18:45:37
PR,URAÍ,22,4029,2022-11-25 18:45:37
PR,VENTANIA,13,3174,2022-11-25 18:45:37
PR,VENTANIA,22,2747,2022-11-25 18:45:37
PR,VERA CRUZ DO OESTE,13,2038,2022-11-25 18:45:37
PR,VERA CRUZ DO OESTE,22,3308,2022-11-25 18:45:37
PR,VERÊ,13,3161,2022-11-25 18:45:37
PR,VERÊ,22,2721,2022-11-25 18:45:37
PR,VIRMOND,13,1308,2022-11-25 18:45:37
PR,VIRMOND,22,1514,2022-11-25 18:45:37
PR,VITORINO,13,1770,2022-11-25 18:45:37
PR,VITORINO,22,2768,2022-11-25 18:45:37
PR,WENCESLAU BRAZ,13,3992,2022-11-25 18:45:37
PR,WENCESLAU BRAZ,22,7098,2022-11-25 18:45:37
PR,XAMBRÊ,13,1703,2022-11-25 18:45:37
PR,XAMBRÊ,22,2494,2022-11-25 18:45:37
PR,ÂNGULO,13,729,2022-11-25 18:45:37
PR,ÂNGULO,22,1437,2022-11-25 18:45:37
RJ,ANGRA DOS REIS,13,32899,2022-11-25 18:45:37
RJ,ANGRA DOS REIS,22,65638,2022-11-25 18:45:37
RJ,APERIBÉ,13,3162,2022-11-25 18:45:37
RJ,APERIBÉ,22,4567,2022-11-25 18:45:37
RJ,ARARUAMA,13,24357,2022-11-25 18:45:37
RJ,ARARUAMA,22,51201,2022-11-25 18:45:37
RJ,AREAL,13,3107,2022-11-25 18:45:37
RJ,AREAL,22,4454,2022-11-25 18:45:37
RJ,ARMAÇÃO DOS BÚZIOS,13,8320,2022-11-25 18:45:37
RJ,ARMAÇÃO DOS BÚZIOS,22,16125,2022-11-25 18:45:37
RJ,ARRAIAL DO CABO,13,8428,2022-11-25 18:45:37
RJ,ARRAIAL DO CABO,22,15062,2022-11-25 18:45:37
RJ,BARRA DO PIRAÍ,13,26016,2022-11-25 18:45:37
RJ,BARRA DO PIRAÍ,22,25999,2022-11-25 18:45:37
RJ,BARRA MANSA,13,47486,2022-11-25 18:45:37
RJ,BARRA MANSA,22,56219,2022-11-25 18:45:37
RJ,BELFORD ROXO,13,102528,2022-11-25 18:45:37
RJ,BELFORD ROXO,22,155071,2022-11-25 18:45:37
RJ,BOM JARDIM,13,7249,2022-11-25 18:45:37
RJ,BOM JARDIM,22,9485,2022-11-25 18:45:37
RJ,BOM JESUS DO ITABAPOANA,13,9839,2022-11-25 18:45:37
RJ,BOM JESUS DO ITABAPOANA,22,12649,2022-11-25 18:45:37
RJ,CABO FRIO,13,40668,2022-11-25 18:45:37
RJ,CABO FRIO,22,81373,2022-11-25 18:45:37
RJ,CACHOEIRAS DE MACACU,13,13330,2022-11-25 18:45:37
RJ,CACHOEIRAS DE MACACU,22,20933,2022-11-25 18:45:37
RJ,CAMBUCI,13,4793,2022-11-25 18:45:37
RJ,CAMBUCI,22,4712,2022-11-25 18:45:37
RJ,CAMPOS DOS GOYTACAZES,13,100427,2022-11-25 18:45:37
RJ,CAMPOS DOS GOYTACAZES,22,171999,2022-11-25 18:45:37
RJ,CANTAGALO,13,5613,2022-11-25 18:45:37
RJ,CANTAGALO,22,6430,2022-11-25 18:45:37
RJ,CARAPEBUS,13,4225,2022-11-25 18:45:37
RJ,CARAPEBUS,22,5433,2022-11-25 18:45:37
RJ,CARDOSO MOREIRA,13,3465,2022-11-25 18:45:37
RJ,CARDOSO MOREIRA,22,5463,2022-11-25 18:45:37
RJ,CARMO,13,6208,2022-11-25 18:45:37
RJ,CARMO,22,5156,2022-11-25 18:45:37
RJ,CASIMIRO DE ABREU,13,8213,2022-11-25 18:45:37
RJ,CASIMIRO DE ABREU,22,16803,2022-11-25 18:45:37
RJ,COMENDADOR LEVY GASPARIAN,13,3831,2022-11-25 18:45:37
RJ,COMENDADOR LEVY GASPARIAN,22,2675,2022-11-25 18:45:37
RJ,CONCEIÇÃO DE MACABU,13,6876,2022-11-25 18:45:37
RJ,CONCEIÇÃO DE MACABU,22,6336,2022-11-25 18:45:37
RJ,CORDEIRO,13,5982,2022-11-25 18:45:37
RJ,CORDEIRO,22,7124,2022-11-25 18:45:37
RJ,DUAS BARRAS,13,3925,2022-11-25 18:45:37
RJ,DUAS BARRAS,22,3780,2022-11-25 18:45:37
RJ,DUQUE DE CAXIAS,13,213922,2022-11-25 18:45:37
RJ,DUQUE DE CAXIAS,22,299197,2022-11-25 18:45:37
RJ,ENGENHEIRO PAULO DE FRONTIN,13,4268,2022-11-25 18:45:37
RJ,ENGENHEIRO PAULO DE FRONTIN,22,4344,2022-11-25 18:45:37
RJ,GUAPIMIRIM,13,12349,2022-11-25 18:45:37
RJ,GUAPIMIRIM,22,19328,2022-11-25 18:45:37
RJ,IGUABA GRANDE,13,6453,2022-11-25 18:45:37
RJ,IGUABA GRANDE,22,13766,2022-11-25 18:45:37
RJ,ITABORAÍ,13,55866,2022-11-25 18:45:37
RJ,ITABORAÍ,22,76938,2022-11-25 18:45:37
RJ,ITAGUAÍ,13,25434,2022-11-25 18:45:37
RJ,ITAGUAÍ,22,45882,2022-11-25 18:45:37
RJ,ITALVA,13,3073,2022-11-25 18:45:37
RJ,ITALVA,22,5676,2022-11-25 18:45:37
RJ,ITAOCARA,13,5337,2022-11-25 18:45:37
RJ,ITAOCARA,22,10047,2022-11-25 18:45:37
RJ,ITAPERUNA,13,19567,2022-11-25 18:45:37
RJ,ITAPERUNA,22,36755,2022-11-25 18:45:37
RJ,ITATIAIA,13,8278,2022-11-25 18:45:37
RJ,ITATIAIA,22,11288,2022-11-25 18:45:37
RJ,JAPERI,13,23369,2022-11-25 18:45:37
RJ,JAPERI,22,32666,2022-11-25 18:45:37
RJ,LAJE DO MURIAÉ,13,3269,2022-11-25 18:45:37
RJ,LAJE DO MURIAÉ,22,2225,2022-11-25 18:45:37
RJ,MACAÉ,13,58014,2022-11-25 18:45:37
RJ,MACAÉ,22,69114,2022-11-25 18:45:37
RJ,MACUCO,13,2848,2022-11-25 18:45:37
RJ,MACUCO,22,2722,2022-11-25 18:45:37
RJ,MAGÉ,13,59832,2022-11-25 18:45:37
RJ,MAGÉ,22,89784,2022-11-25 18:45:37
RJ,MANGARATIBA,13,10142,2022-11-25 18:45:37
RJ,MANGARATIBA,22,17984,2022-11-25 18:45:37
RJ,MARICÁ,13,54061,2022-11-25 18:45:37
RJ,MARICÁ,22,57955,2022-11-25 18:45:37
RJ,MENDES,13,5723,2022-11-25 18:45:37
RJ,MENDES,22,5969,2022-11-25 18:45:37
RJ,MESQUITA,13,39663,2022-11-25 18:45:37
RJ,MESQUITA,22,63809,2022-11-25 18:45:37
RJ,MIGUEL PEREIRA,13,7537,2022-11-25 18:45:37
RJ,MIGUEL PEREIRA,22,10451,2022-11-25 18:45:37
RJ,MIRACEMA,13,8938,2022-11-25 18:45:37
RJ,MIRACEMA,22,7734,2022-11-25 18:45:37
RJ,NATIVIDADE,13,4609,2022-11-25 18:45:37
RJ,NATIVIDADE,22,4912,2022-11-25 18:45:37
RJ,NILÓPOLIS,13,39207,2022-11-25 18:45:37
RJ,NILÓPOLIS,22,60276,2022-11-25 18:45:37
RJ,NITERÓI,13,162882,2022-11-25 18:45:37
RJ,NITERÓI,22,155186,2022-11-25 18:45:37
RJ,NOVA FRIBURGO,13,46661,2022-11-25 18:45:37
RJ,NOVA FRIBURGO,22,68371,2022-11-25 18:45:37
RJ,NOVA IGUAÇU,13,171677,2022-11-25 18:45:37
RJ,NOVA IGUAÇU,22,291907,2022-11-25 18:45:37
RJ,PARACAMBI,13,10260,2022-11-25 18:45:37
RJ,PARACAMBI,22,15528,2022-11-25 18:45:37
RJ,PARATY,13,9086,2022-11-25 18:45:37
RJ,PARATY,22,15329,2022-11-25 18:45:37
RJ,PARAÍBA DO SUL,13,11138,2022-11-25 18:45:37
RJ,PARAÍBA DO SUL,22,14086,2022-11-25 18:45:37
RJ,PATY DO ALFERES,13,6589,2022-11-25 18:45:37
RJ,PATY DO ALFERES,22,11062,2022-11-25 18:45:37
RJ,PETRÓPOLIS,13,67181,2022-11-25 18:45:37
RJ,PETRÓPOLIS,22,110803,2022-11-25 18:45:37
RJ,PINHEIRAL,13,7542,2022-11-25 18:45:37
RJ,PINHEIRAL,22,6402,2022-11-25 18:45:37
RJ,PIRAÍ,13,8385,2022-11-25 18:45:37
RJ,PIRAÍ,22,8935,2022-11-25 18:45:37
RJ,PORCIÚNCULA,13,5510,2022-11-25 18:45:37
RJ,PORCIÚNCULA,22,4711,2022-11-25 18:45:37
RJ,PORTO REAL,13,5970,2022-11-25 18:45:37
RJ,PORTO REAL,22,7838,2022-11-25 18:45:37
RJ,QUATIS,13,4289,2022-11-25 18:45:37
RJ,QUATIS,22,4239,2022-11-25 18:45:37
RJ,QUEIMADOS,13,31766,2022-11-25 18:45:37
RJ,QUEIMADOS,22,45518,2022-11-25 18:45:37
RJ,QUISSAMÃ,13,7545,2022-11-25 18:45:37
RJ,QUISSAMÃ,22,6928,2022-11-25 18:45:37
RJ,RESENDE,13,27584,2022-11-25 18:45:37
RJ,RESENDE,22,44732,2022-11-25 18:45:37
RJ,RIO BONITO,13,12124,2022-11-25 18:45:37
RJ,RIO BONITO,22,22691,2022-11-25 18:45:37
RJ,RIO CLARO,13,5989,2022-11-25 18:45:37
RJ,RIO CLARO,22,5673,2022-11-25 18:45:37
RJ,RIO DAS FLORES,13,4231,2022-11-25 18:45:37
RJ,RIO DAS FLORES,22,2309,2022-11-25 18:45:37
RJ,RIO DAS OSTRAS,13,25467,2022-11-25 18:45:37
RJ,RIO DAS OSTRAS,22,45528,2022-11-25 18:45:37
RJ,RIO DE JANEIRO,13,1734159,2022-11-25 18:45:37
RJ,RIO DE JANEIRO,22,1929209,2022-11-25 18:45:37
RJ,SANTA MARIA MADALENA,13,3424,2022-11-25 18:45:37
RJ,SANTA MARIA MADALENA,22,3226,2022-11-25 18:45:37
RJ,SANTO ANTÔNIO DE PÁDUA,13,9690,2022-11-25 18:45:37
RJ,SANTO ANTÔNIO DE PÁDUA,22,14919,2022-11-25 18:45:37
RJ,SAPUCAIA,13,5432,2022-11-25 18:45:37
RJ,SAPUCAIA,22,7144,2022-11-25 18:45:37
RJ,SAQUAREMA,13,19094,2022-11-25 18:45:37
RJ,SAQUAREMA,22,35630,2022-11-25 18:45:37
RJ,SEROPÉDICA,13,16840,2022-11-25 18:45:37
RJ,SEROPÉDICA,22,27546,2022-11-25 18:45:37
RJ,SILVA JARDIM,13,5452,2022-11-25 18:45:37
RJ,SILVA JARDIM,22,8843,2022-11-25 18:45:37
RJ,SUMIDOURO,13,4079,2022-11-25 18:45:37
RJ,SUMIDOURO,22,7347,2022-11-25 18:45:37
RJ,SÃO FIDÉLIS,13,8523,2022-11-25 18:45:37
RJ,SÃO FIDÉLIS,22,14649,2022-11-25 18:45:37
RJ,SÃO FRANCISCO DE ITABAPOANA,13,8976,2022-11-25 18:45:37
RJ,SÃO FRANCISCO DE ITABAPOANA,22,18184,2022-11-25 18:45:37
RJ,SÃO GONÇALO,13,222694,2022-11-25 18:45:37
RJ,SÃO GONÇALO,22,276870,2022-11-25 18:45:37
RJ,SÃO JOSÉ DE UBÁ,13,2277,2022-11-25 18:45:37
RJ,SÃO JOSÉ DE UBÁ,22,3523,2022-11-25 18:45:37
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,13,2830,2022-11-25 18:45:37
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,22,10120,2022-11-25 18:45:37
RJ,SÃO JOÃO DA BARRA,13,11393,2022-11-25 18:45:37
RJ,SÃO JOÃO DA BARRA,22,17577,2022-11-25 18:45:37
RJ,SÃO JOÃO DE MERITI,13,112389,2022-11-25 18:45:37
RJ,SÃO JOÃO DE MERITI,22,168876,2022-11-25 18:45:37
RJ,SÃO PEDRO DA ALDEIA,13,14548,2022-11-25 18:45:37
RJ,SÃO PEDRO DA ALDEIA,22,37646,2022-11-25 18:45:37
RJ,SÃO SEBASTIÃO DO ALTO,13,2677,2022-11-25 18:45:37
RJ,SÃO SEBASTIÃO DO ALTO,22,3251,2022-11-25 18:45:37
RJ,TANGUÁ,13,8310,2022-11-25 18:45:37
RJ,TANGUÁ,22,11461,2022-11-25 18:45:37
RJ,TERESÓPOLIS,13,31265,2022-11-25 18:45:37
RJ,TERESÓPOLIS,22,66230,2022-11-25 18:45:37
RJ,TRAJANO DE MORAES,13,3671,2022-11-25 18:45:37
RJ,TRAJANO DE MORAES,22,3184,2022-11-25 18:45:37
RJ,TRÊS RIOS,13,25440,2022-11-25 18:45:37
RJ,TRÊS RIOS,22,22574,2022-11-25 18:45:37
