sg_uf,nm_municipio,nr_candidato,qt_votos_nominais,dt_carga
PA,BENEVIDES,22,14975,2022-11-25 18:45:37
PA,BENEVIDES,27,1,2022-11-25 18:45:37
PA,BENEVIDES,30,44,2022-11-25 18:45:37
PA,BENEVIDES,44,191,2022-11-25 18:45:37
PA,BENEVIDES,80,9,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,12,142,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,13,4541,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,14,7,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,15,289,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,16,2,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,21,1,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,22,3477,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,27,0,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,30,8,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,44,22,2022-11-25 18:45:37
PA,BOM JESUS DO TOCANTINS,80,0,2022-11-25 18:45:37
PA,BONITO,12,234,2022-11-25 18:45:37
PA,BONITO,13,6710,2022-11-25 18:45:37
PA,BONITO,14,9,2022-11-25 18:45:37
PA,BONITO,15,488,2022-11-25 18:45:37
PA,BONITO,16,2,2022-11-25 18:45:37
PA,BONITO,21,0,2022-11-25 18:45:37
PA,BONITO,22,2428,2022-11-25 18:45:37
PA,BONITO,27,0,2022-11-25 18:45:37
PA,BONITO,30,2,2022-11-25 18:45:37
PA,BONITO,44,31,2022-11-25 18:45:37
PA,BONITO,80,0,2022-11-25 18:45:37
PA,BRAGANÇA,12,2651,2022-11-25 18:45:37
PA,BRAGANÇA,13,40248,2022-11-25 18:45:37
PA,BRAGANÇA,14,29,2022-11-25 18:45:37
PA,BRAGANÇA,15,2927,2022-11-25 18:45:37
PA,BRAGANÇA,16,8,2022-11-25 18:45:37
PA,BRAGANÇA,21,17,2022-11-25 18:45:37
PA,BRAGANÇA,22,22673,2022-11-25 18:45:37
PA,BRAGANÇA,27,2,2022-11-25 18:45:37
PA,BRAGANÇA,30,62,2022-11-25 18:45:37
PA,BRAGANÇA,44,351,2022-11-25 18:45:37
PA,BRAGANÇA,80,6,2022-11-25 18:45:37
PA,BRASIL NOVO,12,207,2022-11-25 18:45:37
PA,BRASIL NOVO,13,3875,2022-11-25 18:45:37
PA,BRASIL NOVO,14,8,2022-11-25 18:45:37
PA,BRASIL NOVO,15,315,2022-11-25 18:45:37
PA,BRASIL NOVO,16,0,2022-11-25 18:45:37
PA,BRASIL NOVO,21,4,2022-11-25 18:45:37
PA,BRASIL NOVO,22,7470,2022-11-25 18:45:37
PA,BRASIL NOVO,27,2,2022-11-25 18:45:37
PA,BRASIL NOVO,30,7,2022-11-25 18:45:37
PA,BRASIL NOVO,44,36,2022-11-25 18:45:37
PA,BRASIL NOVO,80,0,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,12,94,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,13,2898,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,14,2,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,15,119,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,16,0,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,21,2,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,22,2035,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,27,2,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,30,5,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,44,6,2022-11-25 18:45:37
PA,BREJO GRANDE DO ARAGUAIA,80,0,2022-11-25 18:45:37
PA,BREU BRANCO,12,430,2022-11-25 18:45:37
PA,BREU BRANCO,13,12627,2022-11-25 18:45:37
PA,BREU BRANCO,14,9,2022-11-25 18:45:37
PA,BREU BRANCO,15,711,2022-11-25 18:45:37
PA,BREU BRANCO,16,1,2022-11-25 18:45:37
PA,BREU BRANCO,21,6,2022-11-25 18:45:37
PA,BREU BRANCO,22,8732,2022-11-25 18:45:37
PA,BREU BRANCO,27,2,2022-11-25 18:45:37
PA,BREU BRANCO,30,24,2022-11-25 18:45:37
PA,BREU BRANCO,44,65,2022-11-25 18:45:37
PA,BREU BRANCO,80,1,2022-11-25 18:45:37
PA,BREVES,12,1504,2022-11-25 18:45:37
PA,BREVES,13,32399,2022-11-25 18:45:37
PA,BREVES,14,34,2022-11-25 18:45:37
PA,BREVES,15,1796,2022-11-25 18:45:37
PA,BREVES,16,9,2022-11-25 18:45:37
PA,BREVES,21,9,2022-11-25 18:45:37
PA,BREVES,22,17819,2022-11-25 18:45:37
PA,BREVES,27,2,2022-11-25 18:45:37
PA,BREVES,30,29,2022-11-25 18:45:37
PA,BREVES,44,159,2022-11-25 18:45:37
PA,BREVES,80,3,2022-11-25 18:45:37
PA,BUJARU,12,262,2022-11-25 18:45:37
PA,BUJARU,13,11878,2022-11-25 18:45:37
PA,BUJARU,14,9,2022-11-25 18:45:37
PA,BUJARU,15,789,2022-11-25 18:45:37
PA,BUJARU,16,1,2022-11-25 18:45:37
PA,BUJARU,21,6,2022-11-25 18:45:37
PA,BUJARU,22,4647,2022-11-25 18:45:37
PA,BUJARU,27,0,2022-11-25 18:45:37
PA,BUJARU,30,7,2022-11-25 18:45:37
PA,BUJARU,44,68,2022-11-25 18:45:37
PA,BUJARU,80,1,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,12,145,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,13,10686,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,14,7,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,15,668,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,16,1,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,21,1,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,22,2520,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,27,0,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,30,3,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,44,65,2022-11-25 18:45:37
PA,CACHOEIRA DO ARARI,80,2,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,12,250,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,13,7535,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,14,3,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,15,329,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,16,1,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,21,2,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,22,2516,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,27,0,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,30,3,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,44,25,2022-11-25 18:45:37
PA,CACHOEIRA DO PIRIÁ,80,1,2022-11-25 18:45:37
PA,CAMETÁ,12,1590,2022-11-25 18:45:37
PA,CAMETÁ,13,61121,2022-11-25 18:45:37
PA,CAMETÁ,14,34,2022-11-25 18:45:37
PA,CAMETÁ,15,2503,2022-11-25 18:45:37
PA,CAMETÁ,16,5,2022-11-25 18:45:37
PA,CAMETÁ,21,9,2022-11-25 18:45:37
PA,CAMETÁ,22,17289,2022-11-25 18:45:37
PA,CAMETÁ,27,1,2022-11-25 18:45:37
PA,CAMETÁ,30,26,2022-11-25 18:45:37
PA,CAMETÁ,44,231,2022-11-25 18:45:37
PA,CAMETÁ,80,3,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,12,802,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,13,13059,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,14,16,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,15,700,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,16,4,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,21,4,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,22,21128,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,27,2,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,30,28,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,44,81,2022-11-25 18:45:37
PA,CANAÃ DOS CARAJÁS,80,3,2022-11-25 18:45:37
PA,CAPANEMA,12,1091,2022-11-25 18:45:37
PA,CAPANEMA,13,24307,2022-11-25 18:45:37
PA,CAPANEMA,14,22,2022-11-25 18:45:37
PA,CAPANEMA,15,1638,2022-11-25 18:45:37
PA,CAPANEMA,16,6,2022-11-25 18:45:37
PA,CAPANEMA,21,7,2022-11-25 18:45:37
PA,CAPANEMA,22,14809,2022-11-25 18:45:37
PA,CAPANEMA,27,2,2022-11-25 18:45:37
PA,CAPANEMA,30,37,2022-11-25 18:45:37
PA,CAPANEMA,44,103,2022-11-25 18:45:37
PA,CAPANEMA,80,6,2022-11-25 18:45:37
PA,CAPITÃO POÇO,12,789,2022-11-25 18:45:37
PA,CAPITÃO POÇO,13,20487,2022-11-25 18:45:37
PA,CAPITÃO POÇO,14,14,2022-11-25 18:45:37
PA,CAPITÃO POÇO,15,1188,2022-11-25 18:45:37
PA,CAPITÃO POÇO,16,6,2022-11-25 18:45:37
PA,CAPITÃO POÇO,21,6,2022-11-25 18:45:37
PA,CAPITÃO POÇO,22,10818,2022-11-25 18:45:37
PA,CAPITÃO POÇO,27,1,2022-11-25 18:45:37
PA,CAPITÃO POÇO,30,38,2022-11-25 18:45:37
PA,CAPITÃO POÇO,44,91,2022-11-25 18:45:37
PA,CAPITÃO POÇO,80,5,2022-11-25 18:45:37
PA,CASTANHAL,12,3658,2022-11-25 18:45:37
PA,CASTANHAL,13,49819,2022-11-25 18:45:37
PA,CASTANHAL,14,82,2022-11-25 18:45:37
PA,CASTANHAL,15,5766,2022-11-25 18:45:37
PA,CASTANHAL,16,21,2022-11-25 18:45:37
PA,CASTANHAL,21,26,2022-11-25 18:45:37
PA,CASTANHAL,22,52329,2022-11-25 18:45:37
PA,CASTANHAL,27,9,2022-11-25 18:45:37
PA,CASTANHAL,30,187,2022-11-25 18:45:37
PA,CASTANHAL,44,538,2022-11-25 18:45:37
PA,CASTANHAL,80,37,2022-11-25 18:45:37
PA,CHAVES,12,190,2022-11-25 18:45:37
PA,CHAVES,13,6321,2022-11-25 18:45:37
PA,CHAVES,14,18,2022-11-25 18:45:37
PA,CHAVES,15,573,2022-11-25 18:45:37
PA,CHAVES,16,3,2022-11-25 18:45:37
PA,CHAVES,21,5,2022-11-25 18:45:37
PA,CHAVES,22,2771,2022-11-25 18:45:37
PA,CHAVES,27,0,2022-11-25 18:45:37
PA,CHAVES,30,0,2022-11-25 18:45:37
PA,CHAVES,44,67,2022-11-25 18:45:37
PA,CHAVES,80,3,2022-11-25 18:45:37
PA,COLARES,12,146,2022-11-25 18:45:37
PA,COLARES,13,6411,2022-11-25 18:45:37
PA,COLARES,14,5,2022-11-25 18:45:37
PA,COLARES,15,516,2022-11-25 18:45:37
PA,COLARES,16,0,2022-11-25 18:45:37
PA,COLARES,21,2,2022-11-25 18:45:37
PA,COLARES,22,1864,2022-11-25 18:45:37
PA,COLARES,27,0,2022-11-25 18:45:37
PA,COLARES,30,4,2022-11-25 18:45:37
PA,COLARES,44,50,2022-11-25 18:45:37
PA,COLARES,80,4,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,12,578,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,13,10307,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,14,11,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,15,934,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,16,2,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,21,9,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,22,12110,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,27,1,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,30,16,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,44,46,2022-11-25 18:45:37
PA,CONCEIÇÃO DO ARAGUAIA,80,3,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,12,280,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,13,11500,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,14,6,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,15,584,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,16,4,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,21,1,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,22,6389,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,27,2,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,30,11,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,44,44,2022-11-25 18:45:37
PA,CONCÓRDIA DO PARÁ,80,0,2022-11-25 18:45:37
PA,CUMARU DO NORTE,12,37,2022-11-25 18:45:37
PA,CUMARU DO NORTE,13,1962,2022-11-25 18:45:37
PA,CUMARU DO NORTE,14,1,2022-11-25 18:45:37
PA,CUMARU DO NORTE,15,120,2022-11-25 18:45:37
PA,CUMARU DO NORTE,16,0,2022-11-25 18:45:37
PA,CUMARU DO NORTE,21,1,2022-11-25 18:45:37
PA,CUMARU DO NORTE,22,3206,2022-11-25 18:45:37
PA,CUMARU DO NORTE,27,0,2022-11-25 18:45:37
PA,CUMARU DO NORTE,30,4,2022-11-25 18:45:37
PA,CUMARU DO NORTE,44,17,2022-11-25 18:45:37
PA,CUMARU DO NORTE,80,0,2022-11-25 18:45:37
PA,CURIONÓPOLIS,12,243,2022-11-25 18:45:37
PA,CURIONÓPOLIS,13,5750,2022-11-25 18:45:37
PA,CURIONÓPOLIS,14,5,2022-11-25 18:45:37
PA,CURIONÓPOLIS,15,312,2022-11-25 18:45:37
PA,CURIONÓPOLIS,16,3,2022-11-25 18:45:37
PA,CURIONÓPOLIS,21,4,2022-11-25 18:45:37
PA,CURIONÓPOLIS,22,6081,2022-11-25 18:45:37
PA,CURIONÓPOLIS,27,1,2022-11-25 18:45:37
PA,CURIONÓPOLIS,30,10,2022-11-25 18:45:37
PA,CURIONÓPOLIS,44,16,2022-11-25 18:45:37
PA,CURIONÓPOLIS,80,2,2022-11-25 18:45:37
PA,CURRALINHO,12,280,2022-11-25 18:45:37
PA,CURRALINHO,13,13871,2022-11-25 18:45:37
PA,CURRALINHO,14,4,2022-11-25 18:45:37
PA,CURRALINHO,15,510,2022-11-25 18:45:37
PA,CURRALINHO,16,2,2022-11-25 18:45:37
PA,CURRALINHO,21,3,2022-11-25 18:45:37
PA,CURRALINHO,22,3556,2022-11-25 18:45:37
PA,CURRALINHO,27,0,2022-11-25 18:45:37
PA,CURRALINHO,30,5,2022-11-25 18:45:37
PA,CURRALINHO,44,22,2022-11-25 18:45:37
PA,CURRALINHO,80,0,2022-11-25 18:45:37
PA,CURUÁ,12,115,2022-11-25 18:45:37
PA,CURUÁ,13,6415,2022-11-25 18:45:37
PA,CURUÁ,14,2,2022-11-25 18:45:37
PA,CURUÁ,15,376,2022-11-25 18:45:37
PA,CURUÁ,16,0,2022-11-25 18:45:37
PA,CURUÁ,21,0,2022-11-25 18:45:37
PA,CURUÁ,22,1789,2022-11-25 18:45:37
PA,CURUÁ,27,1,2022-11-25 18:45:37
PA,CURUÁ,30,1,2022-11-25 18:45:37
PA,CURUÁ,44,19,2022-11-25 18:45:37
PA,CURUÁ,80,0,2022-11-25 18:45:37
PA,CURUÇÁ,12,357,2022-11-25 18:45:37
PA,CURUÇÁ,13,17963,2022-11-25 18:45:37
PA,CURUÇÁ,14,14,2022-11-25 18:45:37
PA,CURUÇÁ,15,1130,2022-11-25 18:45:37
PA,CURUÇÁ,16,2,2022-11-25 18:45:37
PA,CURUÇÁ,21,1,2022-11-25 18:45:37
PA,CURUÇÁ,22,6246,2022-11-25 18:45:37
PA,CURUÇÁ,27,3,2022-11-25 18:45:37
PA,CURUÇÁ,30,17,2022-11-25 18:45:37
PA,CURUÇÁ,44,76,2022-11-25 18:45:37
PA,CURUÇÁ,80,1,2022-11-25 18:45:37
PA,DOM ELISEU,12,477,2022-11-25 18:45:37
PA,DOM ELISEU,13,11863,2022-11-25 18:45:37
PA,DOM ELISEU,14,11,2022-11-25 18:45:37
PA,DOM ELISEU,15,508,2022-11-25 18:45:37
PA,DOM ELISEU,16,1,2022-11-25 18:45:37
PA,DOM ELISEU,21,4,2022-11-25 18:45:37
PA,DOM ELISEU,22,9705,2022-11-25 18:45:37
PA,DOM ELISEU,27,0,2022-11-25 18:45:37
PA,DOM ELISEU,30,20,2022-11-25 18:45:37
PA,DOM ELISEU,44,49,2022-11-25 18:45:37
PA,DOM ELISEU,80,1,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,12,267,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,13,7206,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,14,9,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,15,456,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,16,1,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,21,4,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,22,6676,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,27,0,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,30,4,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,44,22,2022-11-25 18:45:37
PA,ELDORADO DOS CARAJÁS,80,1,2022-11-25 18:45:37
PA,FARO,12,30,2022-11-25 18:45:37
PA,FARO,13,3988,2022-11-25 18:45:37
PA,FARO,14,2,2022-11-25 18:45:37
PA,FARO,15,123,2022-11-25 18:45:37
PA,FARO,16,0,2022-11-25 18:45:37
PA,FARO,21,0,2022-11-25 18:45:37
PA,FARO,22,883,2022-11-25 18:45:37
PA,FARO,27,0,2022-11-25 18:45:37
PA,FARO,30,1,2022-11-25 18:45:37
PA,FARO,44,6,2022-11-25 18:45:37
PA,FARO,80,0,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,12,167,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,13,4826,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,14,6,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,15,294,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,16,0,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,21,2,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,22,5350,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,27,1,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,30,3,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,44,16,2022-11-25 18:45:37
PA,FLORESTA DO ARAGUAIA,80,0,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,12,429,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,13,11603,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,14,5,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,15,776,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,16,0,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,21,2,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,22,3960,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,27,0,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,30,8,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,44,41,2022-11-25 18:45:37
PA,GARRAFÃO DO NORTE,80,1,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,12,299,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,13,9008,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,14,8,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,15,504,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,16,5,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,21,2,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,22,6085,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,27,1,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,30,7,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,44,46,2022-11-25 18:45:37
PA,GOIANÉSIA DO PARÁ,80,0,2022-11-25 18:45:37
PA,GURUPÁ,12,276,2022-11-25 18:45:37
PA,GURUPÁ,13,12035,2022-11-25 18:45:37
PA,GURUPÁ,14,4,2022-11-25 18:45:37
PA,GURUPÁ,15,543,2022-11-25 18:45:37
PA,GURUPÁ,16,0,2022-11-25 18:45:37
PA,GURUPÁ,21,3,2022-11-25 18:45:37
PA,GURUPÁ,22,4414,2022-11-25 18:45:37
PA,GURUPÁ,27,0,2022-11-25 18:45:37
PA,GURUPÁ,30,7,2022-11-25 18:45:37
PA,GURUPÁ,44,54,2022-11-25 18:45:37
PA,GURUPÁ,80,0,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,12,582,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,13,16956,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,14,21,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,15,1027,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,16,4,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,21,3,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,22,5923,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,27,0,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,30,12,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,44,56,2022-11-25 18:45:37
PA,IGARAPÉ-AÇU,80,5,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,12,1076,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,13,25116,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,14,14,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,15,1420,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,16,1,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,21,7,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,22,13133,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,27,0,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,30,18,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,44,186,2022-11-25 18:45:37
PA,IGARAPÉ-MIRI,80,4,2022-11-25 18:45:37
PA,INHANGAPI,12,163,2022-11-25 18:45:37
PA,INHANGAPI,13,4409,2022-11-25 18:45:37
PA,INHANGAPI,14,9,2022-11-25 18:45:37
PA,INHANGAPI,15,409,2022-11-25 18:45:37
PA,INHANGAPI,16,0,2022-11-25 18:45:37
PA,INHANGAPI,21,0,2022-11-25 18:45:37
PA,INHANGAPI,22,2509,2022-11-25 18:45:37
PA,INHANGAPI,27,0,2022-11-25 18:45:37
PA,INHANGAPI,30,6,2022-11-25 18:45:37
PA,INHANGAPI,44,37,2022-11-25 18:45:37
PA,INHANGAPI,80,0,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,12,358,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,13,11077,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,14,10,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,15,589,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,16,2,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,21,6,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,22,5288,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,27,0,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,30,6,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,44,31,2022-11-25 18:45:37
PA,IPIXUNA DO PARÁ,80,1,2022-11-25 18:45:37
PA,IRITUIA,12,563,2022-11-25 18:45:37
PA,IRITUIA,13,14636,2022-11-25 18:45:37
PA,IRITUIA,14,9,2022-11-25 18:45:37
PA,IRITUIA,15,840,2022-11-25 18:45:37
PA,IRITUIA,16,4,2022-11-25 18:45:37
PA,IRITUIA,21,0,2022-11-25 18:45:37
PA,IRITUIA,22,4612,2022-11-25 18:45:37
PA,IRITUIA,27,1,2022-11-25 18:45:37
PA,IRITUIA,30,14,2022-11-25 18:45:37
PA,IRITUIA,44,85,2022-11-25 18:45:37
PA,IRITUIA,80,1,2022-11-25 18:45:37
PA,ITAITUBA,12,1223,2022-11-25 18:45:37
PA,ITAITUBA,13,21740,2022-11-25 18:45:37
PA,ITAITUBA,14,24,2022-11-25 18:45:37
PA,ITAITUBA,15,1634,2022-11-25 18:45:37
PA,ITAITUBA,16,5,2022-11-25 18:45:37
PA,ITAITUBA,21,9,2022-11-25 18:45:37
PA,ITAITUBA,22,34063,2022-11-25 18:45:37
PA,ITAITUBA,27,2,2022-11-25 18:45:37
PA,ITAITUBA,30,49,2022-11-25 18:45:37
PA,ITAITUBA,44,198,2022-11-25 18:45:37
PA,ITAITUBA,80,2,2022-11-25 18:45:37
PA,ITUPIRANGA,12,422,2022-11-25 18:45:37
PA,ITUPIRANGA,13,14322,2022-11-25 18:45:37
PA,ITUPIRANGA,14,10,2022-11-25 18:45:37
PA,ITUPIRANGA,15,635,2022-11-25 18:45:37
PA,ITUPIRANGA,16,0,2022-11-25 18:45:37
PA,ITUPIRANGA,21,0,2022-11-25 18:45:37
PA,ITUPIRANGA,22,8472,2022-11-25 18:45:37
PA,ITUPIRANGA,27,0,2022-11-25 18:45:37
PA,ITUPIRANGA,30,18,2022-11-25 18:45:37
PA,ITUPIRANGA,44,45,2022-11-25 18:45:37
PA,ITUPIRANGA,80,2,2022-11-25 18:45:37
PA,JACAREACANGA,12,102,2022-11-25 18:45:37
PA,JACAREACANGA,13,4382,2022-11-25 18:45:37
PA,JACAREACANGA,14,9,2022-11-25 18:45:37
PA,JACAREACANGA,15,292,2022-11-25 18:45:37
PA,JACAREACANGA,16,2,2022-11-25 18:45:37
PA,JACAREACANGA,21,1,2022-11-25 18:45:37
PA,JACAREACANGA,22,3986,2022-11-25 18:45:37
PA,JACAREACANGA,27,0,2022-11-25 18:45:37
PA,JACAREACANGA,30,3,2022-11-25 18:45:37
PA,JACAREACANGA,44,35,2022-11-25 18:45:37
PA,JACAREACANGA,80,0,2022-11-25 18:45:37
PA,JACUNDÁ,12,527,2022-11-25 18:45:37
PA,JACUNDÁ,13,13309,2022-11-25 18:45:37
PA,JACUNDÁ,14,15,2022-11-25 18:45:37
PA,JACUNDÁ,15,804,2022-11-25 18:45:37
PA,JACUNDÁ,16,5,2022-11-25 18:45:37
PA,JACUNDÁ,21,4,2022-11-25 18:45:37
PA,JACUNDÁ,22,9627,2022-11-25 18:45:37
PA,JACUNDÁ,27,1,2022-11-25 18:45:37
PA,JACUNDÁ,30,13,2022-11-25 18:45:37
PA,JACUNDÁ,44,79,2022-11-25 18:45:37
PA,JACUNDÁ,80,0,2022-11-25 18:45:37
PA,JURUTI,12,365,2022-11-25 18:45:37
