,sg_uf,nm_municipio,nr_candidato,qt_votos_primeiro_turno,qt_votos_segundo_turno
46722,RS,POÇO DAS ANTAS,21,0,0
46723,RS,POÇO DAS ANTAS,22,989,1169
46724,RS,POÇO DAS ANTAS,27,2,0
46725,RS,POÇO DAS ANTAS,30,16,0
46726,RS,POÇO DAS ANTAS,44,3,0
46727,RS,POÇO DAS ANTAS,80,0,0
46728,RS,PRESIDENTE LUCENA,12,79,0
46729,RS,PRESIDENTE LUCENA,13,482,528
46730,RS,PRESIDENTE LUCENA,14,0,0
46731,RS,PRESIDENTE LUCENA,15,108,0
46732,RS,PRESIDENTE LUCENA,16,0,0
46733,RS,PRESIDENTE LUCENA,21,1,0
46734,RS,PRESIDENTE LUCENA,22,1470,1672
46735,RS,PRESIDENTE LUCENA,27,0,0
46736,RS,PRESIDENTE LUCENA,30,13,0
46737,RS,PRESIDENTE LUCENA,44,7,0
46738,RS,PRESIDENTE LUCENA,80,3,0
46739,RS,PROGRESSO,12,82,0
46740,RS,PROGRESSO,13,1966,1987
46741,RS,PROGRESSO,14,8,0
46742,RS,PROGRESSO,15,182,0
46743,RS,PROGRESSO,16,0,0
46744,RS,PROGRESSO,21,1,0
46745,RS,PROGRESSO,22,1943,2235
46746,RS,PROGRESSO,27,0,0
46747,RS,PROGRESSO,30,8,0
46748,RS,PROGRESSO,44,13,0
46749,RS,PROGRESSO,80,2,0
46750,RS,PROTÁSIO ALVES,12,38,0
46751,RS,PROTÁSIO ALVES,13,280,310
46752,RS,PROTÁSIO ALVES,14,0,0
46753,RS,PROTÁSIO ALVES,15,86,0
46754,RS,PROTÁSIO ALVES,16,0,0
46755,RS,PROTÁSIO ALVES,21,0,0
46756,RS,PROTÁSIO ALVES,22,1146,1305
46757,RS,PROTÁSIO ALVES,27,0,0
46758,RS,PROTÁSIO ALVES,30,4,0
46759,RS,PROTÁSIO ALVES,44,10,0
46760,RS,PROTÁSIO ALVES,80,0,0
46761,RS,PUTINGA,12,54,0
46762,RS,PUTINGA,13,613,647
46763,RS,PUTINGA,14,2,0
46764,RS,PUTINGA,15,132,0
46765,RS,PUTINGA,16,0,0
46766,RS,PUTINGA,21,0,0
46767,RS,PUTINGA,22,2083,2306
46768,RS,PUTINGA,27,0,0
46769,RS,PUTINGA,30,7,0
46770,RS,PUTINGA,44,3,0
46771,RS,PUTINGA,80,0,0
46772,RS,QUARAÍ,12,202,0
46773,RS,QUARAÍ,13,6813,6834
46774,RS,QUARAÍ,14,8,0
46775,RS,QUARAÍ,15,585,0
46776,RS,QUARAÍ,16,1,0
46777,RS,QUARAÍ,21,3,0
46778,RS,QUARAÍ,22,5644,6491
46779,RS,QUARAÍ,27,3,0
46780,RS,QUARAÍ,30,28,0
46781,RS,QUARAÍ,44,20,0
46782,RS,QUARAÍ,80,2,0
46783,RS,QUATRO IRMÃOS,12,28,0
46784,RS,QUATRO IRMÃOS,13,523,514
46785,RS,QUATRO IRMÃOS,14,1,0
46786,RS,QUATRO IRMÃOS,15,32,0
46787,RS,QUATRO IRMÃOS,16,0,0
46788,RS,QUATRO IRMÃOS,21,0,0
46789,RS,QUATRO IRMÃOS,22,775,857
46790,RS,QUATRO IRMÃOS,27,0,0
46791,RS,QUATRO IRMÃOS,30,6,0
46792,RS,QUATRO IRMÃOS,44,2,0
46793,RS,QUATRO IRMÃOS,80,0,0
46794,RS,QUEVEDOS,12,16,0
46795,RS,QUEVEDOS,13,985,1018
46796,RS,QUEVEDOS,14,2,0
46797,RS,QUEVEDOS,15,114,0
46798,RS,QUEVEDOS,16,0,0
46799,RS,QUEVEDOS,21,0,0
46800,RS,QUEVEDOS,22,710,809
46801,RS,QUEVEDOS,27,0,0
46802,RS,QUEVEDOS,30,3,0
46803,RS,QUEVEDOS,44,2,0
46804,RS,QUEVEDOS,80,0,0
46805,RS,QUINZE DE NOVEMBRO,12,61,0
46806,RS,QUINZE DE NOVEMBRO,13,890,881
46807,RS,QUINZE DE NOVEMBRO,14,1,0
46808,RS,QUINZE DE NOVEMBRO,15,191,0
46809,RS,QUINZE DE NOVEMBRO,16,0,0
46810,RS,QUINZE DE NOVEMBRO,21,1,0
46811,RS,QUINZE DE NOVEMBRO,22,1848,2113
46812,RS,QUINZE DE NOVEMBRO,27,0,0
46813,RS,QUINZE DE NOVEMBRO,30,10,0
46814,RS,QUINZE DE NOVEMBRO,44,16,0
46815,RS,QUINZE DE NOVEMBRO,80,1,0
46816,RS,REDENTORA,12,82,0
46817,RS,REDENTORA,13,3128,3061
46818,RS,REDENTORA,14,0,0
46819,RS,REDENTORA,15,222,0
46820,RS,REDENTORA,16,0,0
46821,RS,REDENTORA,21,0,0
46822,RS,REDENTORA,22,1614,1848
46823,RS,REDENTORA,27,0,0
46824,RS,REDENTORA,30,5,0
46825,RS,REDENTORA,44,7,0
46826,RS,REDENTORA,80,0,0
46827,RS,RELVADO,12,43,0
46828,RS,RELVADO,13,425,471
46829,RS,RELVADO,14,2,0
46830,RS,RELVADO,15,84,0
46831,RS,RELVADO,16,0,0
46832,RS,RELVADO,21,0,0
46833,RS,RELVADO,22,1017,1170
46834,RS,RELVADO,27,4,0
46835,RS,RELVADO,30,7,0
46836,RS,RELVADO,44,8,0
46837,RS,RELVADO,80,0,0
46838,RS,RESTINGA SÊCA,12,178,0
46839,RS,RESTINGA SÊCA,13,4200,4309
46840,RS,RESTINGA SÊCA,14,5,0
46841,RS,RESTINGA SÊCA,15,726,0
46842,RS,RESTINGA SÊCA,16,2,0
46843,RS,RESTINGA SÊCA,21,0,0
46844,RS,RESTINGA SÊCA,22,4770,5495
46845,RS,RESTINGA SÊCA,27,0,0
46846,RS,RESTINGA SÊCA,30,31,0
46847,RS,RESTINGA SÊCA,44,23,0
46848,RS,RESTINGA SÊCA,80,2,0
46849,RS,RIO DOS ÍNDIOS,12,60,0
46850,RS,RIO DOS ÍNDIOS,13,1292,1320
46851,RS,RIO DOS ÍNDIOS,14,4,0
46852,RS,RIO DOS ÍNDIOS,15,49,0
46853,RS,RIO DOS ÍNDIOS,16,0,0
46854,RS,RIO DOS ÍNDIOS,21,0,0
46855,RS,RIO DOS ÍNDIOS,22,855,951
46856,RS,RIO DOS ÍNDIOS,27,0,0
46857,RS,RIO DOS ÍNDIOS,30,3,0
46858,RS,RIO DOS ÍNDIOS,44,1,0
46859,RS,RIO DOS ÍNDIOS,80,0,0
46860,RS,RIO GRANDE,12,3776,0
46861,RS,RIO GRANDE,13,68808,72258
46862,RS,RIO GRANDE,14,70,0
46863,RS,RIO GRANDE,15,6124,0
46864,RS,RIO GRANDE,16,19,0
46865,RS,RIO GRANDE,21,82,0
46866,RS,RIO GRANDE,22,33485,39996
46867,RS,RIO GRANDE,27,14,0
46868,RS,RIO GRANDE,30,490,0
46869,RS,RIO GRANDE,44,360,0
46870,RS,RIO GRANDE,80,62,0
46871,RS,RIO PARDO,12,414,0
46872,RS,RIO PARDO,13,12787,12819
46873,RS,RIO PARDO,14,18,0
46874,RS,RIO PARDO,15,1117,0
46875,RS,RIO PARDO,16,3,0
46876,RS,RIO PARDO,21,1,0
46877,RS,RIO PARDO,22,7837,9190
46878,RS,RIO PARDO,27,1,0
46879,RS,RIO PARDO,30,63,0
46880,RS,RIO PARDO,44,65,0
46881,RS,RIO PARDO,80,3,0
46882,RS,RIOZINHO,12,106,0
46883,RS,RIOZINHO,13,1446,1474
46884,RS,RIOZINHO,14,1,0
46885,RS,RIOZINHO,15,133,0
46886,RS,RIOZINHO,16,0,0
46887,RS,RIOZINHO,21,0,0
46888,RS,RIOZINHO,22,1549,1815
46889,RS,RIOZINHO,27,3,0
46890,RS,RIOZINHO,30,18,0
46891,RS,RIOZINHO,44,21,0
46892,RS,RIOZINHO,80,0,0
46893,RS,ROCA SALES,12,163,0
46894,RS,ROCA SALES,13,2122,2174
46895,RS,ROCA SALES,14,8,0
46896,RS,ROCA SALES,15,387,0
46897,RS,ROCA SALES,16,1,0
46898,RS,ROCA SALES,21,2,0
46899,RS,ROCA SALES,22,3740,4204
46900,RS,ROCA SALES,27,0,0
46901,RS,ROCA SALES,30,24,0
46902,RS,ROCA SALES,44,27,0
46903,RS,ROCA SALES,80,0,0
46904,RS,RODEIO BONITO,12,90,0
46905,RS,RODEIO BONITO,13,2053,1977
46906,RS,RODEIO BONITO,14,2,0
46907,RS,RODEIO BONITO,15,136,0
46908,RS,RODEIO BONITO,16,0,0
46909,RS,RODEIO BONITO,21,0,0
46910,RS,RODEIO BONITO,22,1958,2251
46911,RS,RODEIO BONITO,27,0,0
46912,RS,RODEIO BONITO,30,7,0
46913,RS,RODEIO BONITO,44,12,0
46914,RS,RODEIO BONITO,80,0,0
46915,RS,ROLADOR,12,32,0
46916,RS,ROLADOR,13,1006,1036
46917,RS,ROLADOR,14,0,0
46918,RS,ROLADOR,15,112,0
46919,RS,ROLADOR,16,0,0
46920,RS,ROLADOR,21,0,0
46921,RS,ROLADOR,22,729,844
46922,RS,ROLADOR,27,0,0
46923,RS,ROLADOR,30,3,0
46924,RS,ROLADOR,44,8,0
46925,RS,ROLADOR,80,0,0
46926,RS,ROLANTE,12,308,0
46927,RS,ROLANTE,13,4721,4709
46928,RS,ROLANTE,14,6,0
46929,RS,ROLANTE,15,648,0
46930,RS,ROLANTE,16,3,0
46931,RS,ROLANTE,21,6,0
46932,RS,ROLANTE,22,7558,8717
46933,RS,ROLANTE,27,4,0
46934,RS,ROLANTE,30,100,0
46935,RS,ROLANTE,44,66,0
46936,RS,ROLANTE,80,1,0
46937,RS,RONDA ALTA,12,109,0
46938,RS,RONDA ALTA,13,3246,3244
46939,RS,RONDA ALTA,14,0,0
46940,RS,RONDA ALTA,15,120,0
46941,RS,RONDA ALTA,16,0,0
46942,RS,RONDA ALTA,21,3,0
46943,RS,RONDA ALTA,22,2626,2890
46944,RS,RONDA ALTA,27,0,0
46945,RS,RONDA ALTA,30,15,0
46946,RS,RONDA ALTA,44,5,0
46947,RS,RONDA ALTA,80,0,0
46948,RS,RONDINHA,12,82,0
46949,RS,RONDINHA,13,1653,1656
46950,RS,RONDINHA,14,2,0
46951,RS,RONDINHA,15,105,0
46952,RS,RONDINHA,16,0,0
46953,RS,RONDINHA,21,0,0
46954,RS,RONDINHA,22,1941,2224
46955,RS,RONDINHA,27,3,0
46956,RS,RONDINHA,30,16,0
46957,RS,RONDINHA,44,12,0
46958,RS,RONDINHA,80,1,0
46959,RS,ROQUE GONZALES,12,94,0
46960,RS,ROQUE GONZALES,13,2148,2119
46961,RS,ROQUE GONZALES,14,2,0
46962,RS,ROQUE GONZALES,15,190,0
46963,RS,ROQUE GONZALES,16,0,0
46964,RS,ROQUE GONZALES,21,0,0
46965,RS,ROQUE GONZALES,22,2027,2348
46966,RS,ROQUE GONZALES,27,1,0
46967,RS,ROQUE GONZALES,30,7,0
46968,RS,ROQUE GONZALES,44,16,0
46969,RS,ROQUE GONZALES,80,1,0
46970,RS,ROSÁRIO DO SUL,12,578,0
46971,RS,ROSÁRIO DO SUL,13,12063,12084
46972,RS,ROSÁRIO DO SUL,14,18,0
46973,RS,ROSÁRIO DO SUL,15,837,0
46974,RS,ROSÁRIO DO SUL,16,3,0
46975,RS,ROSÁRIO DO SUL,21,4,0
46976,RS,ROSÁRIO DO SUL,22,9398,10673
46977,RS,ROSÁRIO DO SUL,27,0,0
46978,RS,ROSÁRIO DO SUL,30,43,0
46979,RS,ROSÁRIO DO SUL,44,57,0
46980,RS,ROSÁRIO DO SUL,80,3,0
46981,RS,SAGRADA FAMÍLIA,12,95,0
46982,RS,SAGRADA FAMÍLIA,13,955,937
46983,RS,SAGRADA FAMÍLIA,14,2,0
46984,RS,SAGRADA FAMÍLIA,15,41,0
46985,RS,SAGRADA FAMÍLIA,16,0,0
46986,RS,SAGRADA FAMÍLIA,21,0,0
46987,RS,SAGRADA FAMÍLIA,22,706,867
46988,RS,SAGRADA FAMÍLIA,27,0,0
46989,RS,SAGRADA FAMÍLIA,30,6,0
46990,RS,SAGRADA FAMÍLIA,44,8,0
46991,RS,SAGRADA FAMÍLIA,80,0,0
46992,RS,SALDANHA MARINHO,12,88,0
46993,RS,SALDANHA MARINHO,13,825,837
46994,RS,SALDANHA MARINHO,14,1,0
46995,RS,SALDANHA MARINHO,15,69,0
46996,RS,SALDANHA MARINHO,16,1,0
46997,RS,SALDANHA MARINHO,21,0,0
46998,RS,SALDANHA MARINHO,22,1275,1426
46999,RS,SALDANHA MARINHO,27,0,0
47000,RS,SALDANHA MARINHO,30,5,0
47001,RS,SALDANHA MARINHO,44,2,0
47002,RS,SALDANHA MARINHO,80,1,0
47003,RS,SALTO DO JACUÍ,12,149,0
47004,RS,SALTO DO JACUÍ,13,3292,3290
47005,RS,SALTO DO JACUÍ,14,4,0
47006,RS,SALTO DO JACUÍ,15,201,0
47007,RS,SALTO DO JACUÍ,16,1,0
47008,RS,SALTO DO JACUÍ,21,0,0
47009,RS,SALTO DO JACUÍ,22,2590,2926
47010,RS,SALTO DO JACUÍ,27,0,0
47011,RS,SALTO DO JACUÍ,30,11,0
47012,RS,SALTO DO JACUÍ,44,13,0
47013,RS,SALTO DO JACUÍ,80,3,0
47014,RS,SALVADOR DAS MISSÕES,12,58,0
47015,RS,SALVADOR DAS MISSÕES,13,842,856
47016,RS,SALVADOR DAS MISSÕES,14,5,0
47017,RS,SALVADOR DAS MISSÕES,15,69,0
47018,RS,SALVADOR DAS MISSÕES,16,0,0
47019,RS,SALVADOR DAS MISSÕES,21,2,0
47020,RS,SALVADOR DAS MISSÕES,22,1231,1366
47021,RS,SALVADOR DAS MISSÕES,27,0,0
47022,RS,SALVADOR DAS MISSÕES,30,6,0
47023,RS,SALVADOR DAS MISSÕES,44,4,0
47024,RS,SALVADOR DAS MISSÕES,80,0,0
47025,RS,SALVADOR DO SUL,12,83,0
47026,RS,SALVADOR DO SUL,13,1219,1315
47027,RS,SALVADOR DO SUL,14,4,0
47028,RS,SALVADOR DO SUL,15,313,0
47029,RS,SALVADOR DO SUL,16,0,0
47030,RS,SALVADOR DO SUL,21,1,0
47031,RS,SALVADOR DO SUL,22,2931,3317
47032,RS,SALVADOR DO SUL,27,2,0
47033,RS,SALVADOR DO SUL,30,41,0
47034,RS,SALVADOR DO SUL,44,22,0
47035,RS,SALVADOR DO SUL,80,1,0
47036,RS,SANANDUVA,12,151,0
47037,RS,SANANDUVA,13,3341,3273
47038,RS,SANANDUVA,14,8,0
47039,RS,SANANDUVA,15,336,0
47040,RS,SANANDUVA,16,0,0
47041,RS,SANANDUVA,21,0,0
47042,RS,SANANDUVA,22,6807,7685
47043,RS,SANANDUVA,27,1,0
47044,RS,SANANDUVA,30,62,0
47045,RS,SANANDUVA,44,22,0
47046,RS,SANANDUVA,80,1,0
47047,RS,SANT'ANA DO LIVRAMENTO,12,1192,0
47048,RS,SANT'ANA DO LIVRAMENTO,13,28430,28753
47049,RS,SANT'ANA DO LIVRAMENTO,14,39,0
47050,RS,SANT'ANA DO LIVRAMENTO,15,2292,0
47051,RS,SANT'ANA DO LIVRAMENTO,16,10,0
47052,RS,SANT'ANA DO LIVRAMENTO,21,18,0
47053,RS,SANT'ANA DO LIVRAMENTO,22,18225,21249
47054,RS,SANT'ANA DO LIVRAMENTO,27,7,0
47055,RS,SANT'ANA DO LIVRAMENTO,30,175,0
47056,RS,SANT'ANA DO LIVRAMENTO,44,157,0
47057,RS,SANT'ANA DO LIVRAMENTO,80,13,0
47058,RS,SANTA BÁRBARA DO SUL,12,142,0
47059,RS,SANTA BÁRBARA DO SUL,13,2136,2086
47060,RS,SANTA BÁRBARA DO SUL,14,1,0
47061,RS,SANTA BÁRBARA DO SUL,15,153,0
47062,RS,SANTA BÁRBARA DO SUL,16,1,0
47063,RS,SANTA BÁRBARA DO SUL,21,0,0
47064,RS,SANTA BÁRBARA DO SUL,22,3088,3543
47065,RS,SANTA BÁRBARA DO SUL,27,1,0
47066,RS,SANTA BÁRBARA DO SUL,30,22,0
47067,RS,SANTA BÁRBARA DO SUL,44,9,0
47068,RS,SANTA BÁRBARA DO SUL,80,2,0
47069,RS,SANTA CECÍLIA DO SUL,12,44,0
47070,RS,SANTA CECÍLIA DO SUL,13,466,478
47071,RS,SANTA CECÍLIA DO SUL,14,2,0
47072,RS,SANTA CECÍLIA DO SUL,15,63,0
47073,RS,SANTA CECÍLIA DO SUL,16,0,0
47074,RS,SANTA CECÍLIA DO SUL,21,0,0
47075,RS,SANTA CECÍLIA DO SUL,22,930,1086
47076,RS,SANTA CECÍLIA DO SUL,27,0,0
47077,RS,SANTA CECÍLIA DO SUL,30,7,0
47078,RS,SANTA CECÍLIA DO SUL,44,4,0
47079,RS,SANTA CECÍLIA DO SUL,80,0,0
47080,RS,SANTA CLARA DO SUL,12,44,0
47081,RS,SANTA CLARA DO SUL,13,1265,1265
47082,RS,SANTA CLARA DO SUL,14,4,0
47083,RS,SANTA CLARA DO SUL,15,342,0
47084,RS,SANTA CLARA DO SUL,16,1,0
47085,RS,SANTA CLARA DO SUL,21,2,0
47086,RS,SANTA CLARA DO SUL,22,2708,3084
47087,RS,SANTA CLARA DO SUL,27,0,0
47088,RS,SANTA CLARA DO SUL,30,23,0
47089,RS,SANTA CLARA DO SUL,44,9,0
47090,RS,SANTA CLARA DO SUL,80,0,0
47091,RS,SANTA CRUZ DO SUL,12,1896,0
47092,RS,SANTA CRUZ DO SUL,13,32029,33040
47093,RS,SANTA CRUZ DO SUL,14,60,0
47094,RS,SANTA CRUZ DO SUL,15,4623,0
47095,RS,SANTA CRUZ DO SUL,16,32,0
47096,RS,SANTA CRUZ DO SUL,21,29,0
47097,RS,SANTA CRUZ DO SUL,22,43348,49867
47098,RS,SANTA CRUZ DO SUL,27,7,0
47099,RS,SANTA CRUZ DO SUL,30,921,0
47100,RS,SANTA CRUZ DO SUL,44,361,0
47101,RS,SANTA CRUZ DO SUL,80,33,0
47102,RS,SANTA MARGARIDA DO SUL,12,43,0
47103,RS,SANTA MARGARIDA DO SUL,13,1026,1031
47104,RS,SANTA MARGARIDA DO SUL,14,1,0
47105,RS,SANTA MARGARIDA DO SUL,15,135,0
47106,RS,SANTA MARGARIDA DO SUL,16,0,0
47107,RS,SANTA MARGARIDA DO SUL,21,0,0
47108,RS,SANTA MARGARIDA DO SUL,22,889,1033
47109,RS,SANTA MARGARIDA DO SUL,27,0,0
47110,RS,SANTA MARGARIDA DO SUL,30,5,0
47111,RS,SANTA MARGARIDA DO SUL,44,3,0
47112,RS,SANTA MARGARIDA DO SUL,80,0,0
47113,RS,SANTA MARIA,12,4428,0
47114,RS,SANTA MARIA,13,72821,76044
47115,RS,SANTA MARIA,14,79,0
47116,RS,SANTA MARIA,15,8612,0
47117,RS,SANTA MARIA,16,53,0
47118,RS,SANTA MARIA,21,120,0
47119,RS,SANTA MARIA,22,72215,83340
47120,RS,SANTA MARIA,27,13,0
47121,RS,SANTA MARIA,30,1215,0
47122,RS,SANTA MARIA,44,635,0
47123,RS,SANTA MARIA,80,54,0
47124,RS,SANTA MARIA DO HERVAL,12,100,0
47125,RS,SANTA MARIA DO HERVAL,13,1490,1543
47126,RS,SANTA MARIA DO HERVAL,14,4,0
47127,RS,SANTA MARIA DO HERVAL,15,271,0
47128,RS,SANTA MARIA DO HERVAL,16,1,0
47129,RS,SANTA MARIA DO HERVAL,21,0,0
47130,RS,SANTA MARIA DO HERVAL,22,2502,2911
47131,RS,SANTA MARIA DO HERVAL,27,0,0
47132,RS,SANTA MARIA DO HERVAL,30,50,0
47133,RS,SANTA MARIA DO HERVAL,44,15,0
47134,RS,SANTA MARIA DO HERVAL,80,1,0
47135,RS,SANTA ROSA,12,934,0
47136,RS,SANTA ROSA,13,15136,14897
47137,RS,SANTA ROSA,14,25,0
47138,RS,SANTA ROSA,15,1744,0
47139,RS,SANTA ROSA,16,3,0
47140,RS,SANTA ROSA,21,14,0
47141,RS,SANTA ROSA,22,28139,30871
47142,RS,SANTA ROSA,27,5,0
47143,RS,SANTA ROSA,30,208,0
47144,RS,SANTA ROSA,44,120,0
47145,RS,SANTA ROSA,80,2,0
47146,RS,SANTA TEREZA,12,25,0
47147,RS,SANTA TEREZA,13,390,389
47148,RS,SANTA TEREZA,14,3,0
47149,RS,SANTA TEREZA,15,49,0
47150,RS,SANTA TEREZA,16,0,0
47151,RS,SANTA TEREZA,21,0,0
47152,RS,SANTA TEREZA,22,963,1051
47153,RS,SANTA TEREZA,27,0,0
47154,RS,SANTA TEREZA,30,11,0
47155,RS,SANTA TEREZA,44,5,0
47156,RS,SANTA TEREZA,80,0,0
47157,RS,SANTA VITÓRIA DO PALMAR,12,454,0
47158,RS,SANTA VITÓRIA DO PALMAR,13,10313,10372
47159,RS,SANTA VITÓRIA DO PALMAR,14,7,0
47160,RS,SANTA VITÓRIA DO PALMAR,15,1284,0
47161,RS,SANTA VITÓRIA DO PALMAR,16,2,0
47162,RS,SANTA VITÓRIA DO PALMAR,21,4,0
47163,RS,SANTA VITÓRIA DO PALMAR,22,5034,6213
47164,RS,SANTA VITÓRIA DO PALMAR,27,1,0
47165,RS,SANTA VITÓRIA DO PALMAR,30,37,0
47166,RS,SANTA VITÓRIA DO PALMAR,44,32,0
47167,RS,SANTA VITÓRIA DO PALMAR,80,7,0
47168,RS,SANTANA DA BOA VISTA,12,99,0
47169,RS,SANTANA DA BOA VISTA,13,2428,2485
47170,RS,SANTANA DA BOA VISTA,14,7,0
47171,RS,SANTANA DA BOA VISTA,15,326,0
47172,RS,SANTANA DA BOA VISTA,16,1,0
47173,RS,SANTANA DA BOA VISTA,21,1,0
47174,RS,SANTANA DA BOA VISTA,22,1867,2207
47175,RS,SANTANA DA BOA VISTA,27,0,0
47176,RS,SANTANA DA BOA VISTA,30,13,0
47177,RS,SANTANA DA BOA VISTA,44,28,0
47178,RS,SANTANA DA BOA VISTA,80,1,0
47179,RS,SANTIAGO,12,637,0
47180,RS,SANTIAGO,13,13177,13480
47181,RS,SANTIAGO,14,19,0
47182,RS,SANTIAGO,15,1351,0
47183,RS,SANTIAGO,16,4,0
47184,RS,SANTIAGO,21,10,0
47185,RS,SANTIAGO,22,14566,16482
47186,RS,SANTIAGO,27,1,0
47187,RS,SANTIAGO,30,119,0
47188,RS,SANTIAGO,44,66,0
47189,RS,SANTIAGO,80,8,0
47190,RS,SANTO ANTÔNIO DA PATRULHA,12,626,0
47191,RS,SANTO ANTÔNIO DA PATRULHA,13,10837,10963
47192,RS,SANTO ANTÔNIO DA PATRULHA,14,20,0
47193,RS,SANTO ANTÔNIO DA PATRULHA,15,1350,0
47194,RS,SANTO ANTÔNIO DA PATRULHA,16,4,0
47195,RS,SANTO ANTÔNIO DA PATRULHA,21,5,0
47196,RS,SANTO ANTÔNIO DA PATRULHA,22,12494,14651
47197,RS,SANTO ANTÔNIO DA PATRULHA,27,5,0
47198,RS,SANTO ANTÔNIO DA PATRULHA,30,128,0
47199,RS,SANTO ANTÔNIO DA PATRULHA,44,113,0
47200,RS,SANTO ANTÔNIO DA PATRULHA,80,2,0
47201,RS,SANTO ANTÔNIO DAS MISSÕES,12,241,0
47202,RS,SANTO ANTÔNIO DAS MISSÕES,13,3906,3992
47203,RS,SANTO ANTÔNIO DAS MISSÕES,14,8,0
47204,RS,SANTO ANTÔNIO DAS MISSÕES,15,239,0
47205,RS,SANTO ANTÔNIO DAS MISSÕES,16,0,0
47206,RS,SANTO ANTÔNIO DAS MISSÕES,21,2,0
47207,RS,SANTO ANTÔNIO DAS MISSÕES,22,2198,2545
47208,RS,SANTO ANTÔNIO DAS MISSÕES,27,0,0
47209,RS,SANTO ANTÔNIO DAS MISSÕES,30,19,0
47210,RS,SANTO ANTÔNIO DAS MISSÕES,44,15,0
47211,RS,SANTO ANTÔNIO DAS MISSÕES,80,0,0
47212,RS,SANTO ANTÔNIO DO PALMA,12,54,0
47213,RS,SANTO ANTÔNIO DO PALMA,13,740,730
47214,RS,SANTO ANTÔNIO DO PALMA,14,3,0
47215,RS,SANTO ANTÔNIO DO PALMA,15,53,0
47216,RS,SANTO ANTÔNIO DO PALMA,16,0,0
47217,RS,SANTO ANTÔNIO DO PALMA,21,0,0
47218,RS,SANTO ANTÔNIO DO PALMA,22,746,872
47219,RS,SANTO ANTÔNIO DO PALMA,27,1,0
47220,RS,SANTO ANTÔNIO DO PALMA,30,4,0
47221,RS,SANTO ANTÔNIO DO PALMA,44,6,0
47222,RS,SANTO ANTÔNIO DO PALMA,80,0,0
47223,RS,SANTO ANTÔNIO DO PLANALTO,12,63,0
47224,RS,SANTO ANTÔNIO DO PLANALTO,13,486,504
47225,RS,SANTO ANTÔNIO DO PLANALTO,14,4,0
47226,RS,SANTO ANTÔNIO DO PLANALTO,15,91,0
47227,RS,SANTO ANTÔNIO DO PLANALTO,16,0,0
47228,RS,SANTO ANTÔNIO DO PLANALTO,21,3,0
47229,RS,SANTO ANTÔNIO DO PLANALTO,22,1098,1238
47230,RS,SANTO ANTÔNIO DO PLANALTO,27,0,0
47231,RS,SANTO ANTÔNIO DO PLANALTO,30,3,0
47232,RS,SANTO ANTÔNIO DO PLANALTO,44,0,0
47233,RS,SANTO ANTÔNIO DO PLANALTO,80,0,0
47234,RS,SANTO AUGUSTO,12,246,0
47235,RS,SANTO AUGUSTO,13,4228,4222
47236,RS,SANTO AUGUSTO,14,4,0
47237,RS,SANTO AUGUSTO,15,227,0
47238,RS,SANTO AUGUSTO,16,2,0
47239,RS,SANTO AUGUSTO,21,0,0
47240,RS,SANTO AUGUSTO,22,4160,4761
47241,RS,SANTO AUGUSTO,27,2,0
47242,RS,SANTO AUGUSTO,30,38,0
47243,RS,SANTO AUGUSTO,44,17,0
47244,RS,SANTO AUGUSTO,80,1,0
47245,RS,SANTO CRISTO,12,201,0
47246,RS,SANTO CRISTO,13,4465,4545
47247,RS,SANTO CRISTO,14,9,0
47248,RS,SANTO CRISTO,15,558,0
47249,RS,SANTO CRISTO,16,2,0
47250,RS,SANTO CRISTO,21,1,0
47251,RS,SANTO CRISTO,22,5430,6187
47252,RS,SANTO CRISTO,27,1,0
47253,RS,SANTO CRISTO,30,54,0
47254,RS,SANTO CRISTO,44,37,0
47255,RS,SANTO CRISTO,80,1,0
47256,RS,SANTO EXPEDITO DO SUL,12,28,0
47257,RS,SANTO EXPEDITO DO SUL,13,702,705
47258,RS,SANTO EXPEDITO DO SUL,14,2,0
47259,RS,SANTO EXPEDITO DO SUL,15,62,0
47260,RS,SANTO EXPEDITO DO SUL,16,0,0
47261,RS,SANTO EXPEDITO DO SUL,21,0,0
47262,RS,SANTO EXPEDITO DO SUL,22,1012,1144
47263,RS,SANTO EXPEDITO DO SUL,27,0,0
47264,RS,SANTO EXPEDITO DO SUL,30,4,0
47265,RS,SANTO EXPEDITO DO SUL,44,8,0
47266,RS,SANTO EXPEDITO DO SUL,80,0,0
47267,RS,SANTO ÂNGELO,12,1486,0
47268,RS,SANTO ÂNGELO,13,20466,20776
47269,RS,SANTO ÂNGELO,14,22,0
47270,RS,SANTO ÂNGELO,15,1671,0
47271,RS,SANTO ÂNGELO,16,8,0
47272,RS,SANTO ÂNGELO,21,11,0
47273,RS,SANTO ÂNGELO,22,21770,25061
47274,RS,SANTO ÂNGELO,27,7,0
47275,RS,SANTO ÂNGELO,30,222,0
47276,RS,SANTO ÂNGELO,44,136,0
47277,RS,SANTO ÂNGELO,80,5,0
47278,RS,SAPIRANGA,12,1071,0
47279,RS,SAPIRANGA,13,18216,18034
47280,RS,SAPIRANGA,14,22,0
47281,RS,SAPIRANGA,15,1506,0
47282,RS,SAPIRANGA,16,2,0
47283,RS,SAPIRANGA,21,15,0
47284,RS,SAPIRANGA,22,28177,31721
47285,RS,SAPIRANGA,27,2,0
47286,RS,SAPIRANGA,30,263,0
